id,status,votes,title,avg_age,polarity,budget,point/cost,points,category,level,district,detailed_localization,description,attachments
25,bd,,przejścia dla pieszych na rondzie Reagana - gruntowna analiza ,0,0,20000,20000.0,1,inne,do 150 tys. zł,Plac Grunwaldzki,pl. Grunwaldzki - rondo Reagana,projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/25/25_0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
52,bd,,10 ławek wypoczynkowych wzdłuż ścieżki spacerowej ,0,0,11316,11316.0,1,rekreacja,do 150 tys. zł,Zacisze-Zalesie-Szczytniki,wzdłuz wałów od mostów Jagiellońskich do mostu Szczytnickiego,projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/52/52_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
382,niewybrany,710," Zagospodarowanie terenów Lasu Osobowickiego na potrzeby rekreacyjnej i sportowej jazdy rowerem górskim (MTB) -  singletrack
 ",0,0,500000,500000.0,1,rowery,od 500 tys. zł,Osobowice - Rędzin,Las Osobowicki,Projekt złożony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/382/382_1.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/382/382_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
314,niewybrany,556,Rewitalizacja wnętrza podwórzowego w obrębie ulic Worcella i Komuny Paryskiej ,0,0,1500000,1500000.0,1,inne,150 tys. zł - 500 tys. zł,Przedmieście Oławskie,działka nr 74/27,"Istnieje potrzeba zagospodarowania dużej wolnej przestrzeni w środku miasta na potrzeby rekreacji i wypoczynku mieszkańców.
Ponadto istnieje potrzeba podniesienia poziomu bezpieczeństwa poprzez doświetlenie podwórza.
","[['http://projekty-wbo.wroclaw.pl/files/attachments/314/314_5.pdf', '\n\n\nZałącznik nr 5\n\n']]"
176,bd,,"Park ""Marysieńki"" rekreacyjno-wypoczynkowy park z siłownią na powietrzu, miedzy ul. Zatorska a Stoczniową, Zakrzów, Psie Pole-Zawidawie ",0,3,1020000,1020000.0,1,rekreacja,od 500 tys. zł,Psie Pole-Zawidawie,Typ własności	Nazwa obrębu	Nr arkusza mapy	Numer działki	Powierzchnia działki [m2] Własność innych osób prawnych	Zakrzów	13	43/12	16899 Własność Gminy		13	43/9	518,"Miasta odgrywają określoną rolę na obszarze regionu ale przede wszystkim są miejscem pobytu dla jego mieszkańców. Aby zapewnić właściwą jakości życia mieszkańcom miasto powinno pełnić podstawowe funkcje, takie jak: zapewniać pracę, mieszkanie, wypoczynek i transport. Funkcja wypoczynku powinna być realizowana poprzez sprawny system rekreacyjny, obejmujący rozmieszczenie terenów zieleni miejskiej oraz obiektów i urządzeń sportowo-rekreacyjnych.
Park ma łączyć funkcje wypoczynkowe, spacerowe z możliwością aktywnego wypoczynku na wolnym powietrzu.  Mieszkańcy pobliskich osiedli mieliby możliwość korzystania z terenów zielonych, których w najbliższej okolicy brakuje. Budowa parku umożliwi całym rodzinom Zakrzowa aktywne spędzanie czasu na świeżym powietrzu oraz pomoże w aktywizacji ruchowej zarówno dzieci i młodzieży, jak i osób dorosłych. Ponadto park ten zwiększy dostępność miejsc wypoczynku na osiedlu Zakrzów.
W parku wydzielone będą obszary dla różnych form aktywności z uwzględnieniem wieku i możliwości fizycznych beneficjentów.
Dla najmłodszych beneficjentów ? małych dzieci do 6 roku życia ? ogródek jordanowski uwzględniający standardy jakości i bezpieczeństwa ? nawierzchnia amortyzująca upadki, syntetyczna, trawiasta lub z piasku, plac zabaw wyposażony w urządzenia typu: piaskownica, huśtawki, bujak, karuzela tarczowa twister, zestaw sprawnościowy, zestaw z wieżą i zjeżdżalniami, drabinkami, ścianka wspinaczkowa.
Dla starszych dzieci ? urządzenie linowe oraz górka saneczkowa,
Dla młodzieży i dorosłych ? boisko wielofunkcyjne z nawierzchni poliuretanowej:",[]
403,bd,,Bezpieczni piesi 2 ,0,3,480000,480000.0,1,droga,150 tys. zł - 500 tys. zł,Wrocław,"16 różnych lokalizacji, lista w załączniku","Projekt traktuje o zwiększeniu bezpieczeństwa pieszych na newralgicznych przejściach dla pieszych (16 różnych lokalizacji w całym mieście). Postulowane zmiany dotyczą wyniesienia zebr lub budowę progów zwalniających bezpośrednio przed nimi. Projekt obejmuje jedynie skrzyżowania z sygnalizacją świetlną, więc w jego ramach należy również przeprogramować cykle, o ile czasy ewakuacji ulegną zmianie. Miejsca zostały wyznaczone na podstawie policyjnego Systemu Ewidencji Wypadków i Kolizji, który w wyniku dostępu do informacji publicznej Komenda Główna Policji rokrocznie przekazuje środowisku społeczników. Wytypowane miejsca były w latach 2007-2012 najniebezpieczniejsze we Wrocławiu (najwięcej ofiar lub najwięcej zdarzeń) spośród wszystkich skrzyżowań i przejść dla pieszych w mieście. 

Za uzasadnienie projektu służyć może niedawno uchwalona Wrocławska Polityka Mobilności. Wybrane cytaty, które dowodzą istotności projektu: ?preferowanie rozbudowy infrastruktury (...) pieszej w stosunku do infrastruktury dla transportu samochodowego indywidualnego?, ?zapewnienie priorytetu ruchu pieszego w centrum miasta?, ?dążenie do zapewnienia pieszym poczucia bezpieczeństwa podczas korzystania z przestrzeni z dominującym ruchem pieszych?, projektowanie inwestycji transportowych w sposób zapewniający bezpieczeństwo wszystkim uczestnikom ruchu, w szczególności pieszym i rowerzystom?, ?wprowadzanie rozwiązań technicznych na rzecz poprawy bezpieczeństwa ruchu drogowego?, ?promowanie wysokiej kultury jazdy?. ",[]
91,wybrany,5084,"Park ""Jedności"" - Kompleksowe zagospodarowanie zaniedbanego i nieuporządkowanego terenu zieleni miejskiej położonego wzdłuż ul. Królewskiej od ul. Irkuckiej do ul. Zatorskiej. Stworzenie miejsca odpoczynku, rekreacji ",0,0,1440000,1440000.0,1,zieleń miejska,150 tys. zł - 500 tys. zł,Psie Pole-Zawidawie,Teren zieleni położony wzdłuż ul. Królewskiej od ul. Irkuckiej do ul. Zatorskiej w dzielnicy Psie Pole Zakrzów,"Z uwagi na fakt, że zakres tematyczny projektu nr 91 pokrywa się z zakresem projektu nr 177, po konsultacji liderzy obu projektów proponują połączenie tych projektów w jeden. Skorygowany projekt rozszerzono również o wybrane propozycje zawarte w projekcie 176 Park \""Marysieńki\"" rekreacyjno- wypoczynkowy park z siłownią na powietrzu, między ul. Zatorską a stoczniową, Zakrzów, Psie Pole-Zawidawie.","[['http://projekty-wbo.wroclaw.pl/files/attachments/91/91_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/91/91_2.pdf', '\n\n\nZałącznik nr 2\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/91/91_3.pdf', '\n\n\nZałącznik nr 3\n\n']]"
378,bd,,Green way Nadodrze ,0,0,2500,2500.0,1,zieleń miejska,do 150 tys. zł,Nadodrze,"Nadodrze- ul.Wincentego, ul.Pobożnego, ul.Niemcewicza, ul.Chrobrego","Projekt \""Green way Nadodrze\"" to działanie na rzecz poprawy estetyki i czystości osiedla dzięki zazielenieniu ulic. Proponujemy upiększyć przestrzeń przez wystawienie w wielu miejscach betonowych gazonów ze specjalnie dobraną roślinnością. Stanęłyby one przed punktami wybranymi usługowymi, wejściami do sklepów i szkołami. Dodatkowym argumentem za podjęciem projektu \""Green way Nadodrze\"" jest jego relatywnie niski koszt, w stosunku do przewidywanych efektów estetycznych i społecznych.",[]
162,niewybrany,1734,Skateplaza przy Stadionie Miejskim we Wrocławiu ,0,3,1500000,1500000.0,1,rekreacja,od 500 tys. zł,Pilczyce-Kozanów-Popowice Płn.,"Teren na południe od Stadionu Miejskiego, pomiędzy rzeką Ślęzą i torowiskiem tramwajowym; numer działki 026401_1.0027.AR_1.13/1","Projekt obejmuje budowę Skateplazy  przy Stadionie Miejskim we Wrocławiu.

Potrzebę realizacji projektu uzasadniają poniższe argumenty:
- brak bezpłatnego miejsca o charakterze Skateplazy (w przeciwieństwie do wielu innych, nie tylko dużych, miast w Polsce), które przeznaczone byłoby do jazdy na deskorolkach we Wrocławiu, 
- ogromne zapotrzebowanie na tego typu miejsce we Wrocławiu poparte wielokrotnymi petycjami do władz miasta,
- sugerowana okolica jest już obecnie miejscem spotkań osób jeżdżących na deskorolkach, rolkach itp. jednak wykorzystywana jest tam jedynie duża przestrzeń dostępna obok stadionu, co nie pozwala na kompleksowy trening zdobywanych umiejętności,
- taka forma zagospodarowania terenu idealnie wkomponowywałaby się zarówno architektonicznie w otoczenie Stadionu Miejskiego, jak i pasowałaby do jego sportowego przeznaczenia,
- Skateplaza pozwalałby na organizację w tym miejscu wydarzeń dotyczących wielu dyscyplin sportowych oraz form aktywności rekreacyjnej i kulturalnej, 
- obecność takiego obiektu zintegrowałaby ze sobą osoby uprawiające podobną formę aktywności we Wrocławiu nie zmuszając ich np. do wyjazdów na Skateplazy do innych miast Dolnego Śląska oraz innych regionów,
- Skateplaza stanowiłaby atrakcję dla osób spoza Wrocławia oraz powód do odwiedzania okolic stadionu oraz samego Stadionu Miejskiego we Wrocławiu,
- sugerowana lokalizacja obiektu umożliwiałaby łatwy dostęp do niego za pomocą środków komunikacji miejskiej.

Beneficjentami projektu byłaby zarówno młodzież, jak i dorośli coraz częściej uprawiający jazdę na deskorolkach, rowerach typu bmx, rolkach i hulajnogach itp. jako formę codziennej rekreacji. ","[['http://projekty-wbo.wroclaw.pl/files/attachments/162/162_2.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/162/162_3.pdf', '\n\n\nZałącznik nr 2\n\n']]"
483,niewybrany,3330,"Modernizacja Sportowego Centrum Treningowego pod kątem potrzeb wrocławskich klubów rugby, softballu, futbolu amerykańskiego, lacrosse i ultimate frisbee w perspektywie World Games 2017. ",0,0,1325000,1325000.0,1,sport,od 500 tys. zł,Gądów-Popowice Płd.,"Ośrodek Rekreacji \""Lotnicza\"" - ul. Lotnicza 72",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/483/483_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
265,bd,,Rewitalizacja podwórka w obrębie ulic Curie-Skłodowskiej-Norwida-Smoluchowskiego-Łukasiewicza ,0,-2,1320000,1320000.0,1,inne,od 500 tys. zł,Plac Grunwaldzki,"Podwórko pomiędzy ulicami Curie Skłodowskiej 49-65 , Łukasiewicza 8-16, Smoluchowskiego 22-34,  Norwida 9-19,  Nr działki 48/5, arkusz mapy 32, obręb Plac Grunwaldzki","Podwórko stanowi własność Gminy Wrocław. Jest otoczone 25 kamienicami, w większości o dużej wartości zabytkowej i estetycznej. W ostatnich latach szereg kamienic zostało wyremontowanych, tworząc unikalny kwartał zabytkowego Wrocławia. Ze stanem większości kamienic uraz ulic (m. in. wyremontowana ul. Norwida, Smoluchowskiego) kontrastuje stan wewnętrznego podwórka, które nie spełnia jakichkolwiek współczesnych standardów cywilizacyjnych. Należy zaznaczyć, że dla posesji położonych  przy ul. Skłodowskiej podwórko jest jedyną drogą dojazdu do kamienicy. Dla pozostałych jest ono również, wobec ograniczonej liczby miejsc parkingowych wzdłuż ulic, jedynym miejscem pozostawienia samochodu, a co za tym idzie dojścia od auta do domu. Podwórko jest również jedynym miejscem, w którym znajdują się punkty zbiórki odpadów.
Nawierzchnia podwórka jest utwardzonym klepiskiem, które ze względu na niedziałające odwodnienie, w trakcie jakichkolwiek opadów pokrywa się warstwą błota. Pomimo wielokrotnych prób wyrównania nawierzchni, na skutek intensywnego ruchu pojazdów jest ona nieustannie poryta dołami i koleinami. Te zaś z kolei stają się siedliskiem niewysychającego długo błota, które uniemożliwia ruch pieszy i znacząco utrudnia ruch pojazdów.
W celu doprowadzenia podwórka do minimum standardów obowiązujących w europejskim mieście, konieczna jest budowa drogi o nawierzchni np. z kostki, wyznaczenie utwardzonych miejsc parkingowych i postojowych, punktów zbiórki odpadów , a w celu zapewnienia minimum estetyki ? organizacja terenów zielonych. Dopełnieniem funkcji społecznych będzie budowa placu zabaw dla dzieci. Budowa oświetlenia zapewni bezpieczeństwo mieszkańcom, w tym głównie osobom starszym.","[['http://projekty-wbo.wroclaw.pl/files/attachments/265/265_10.pdf', '\n\n\nZałącznik nr 1\n\n']]"
98,niewybrany,623,"Budowa parku rekreacji, sportu i wypoczynku dla dzieci, młodzieży i osób starszych na Pawłowicach ",0,0,480000,480000.0,1,rekreacja,150 tys. zł - 500 tys. zł,Pawłowice,"Pawłowice - park przy ulicy Starodębowej i Przedwiośnie, AM-19 działka 9/2",Projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/98/98_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
39,bd,,Wykonanie miejsc postojowych przy budynku mieszkalnym wielorodzinnym ,0,-1,160000,160000.0,1,droga,150 tys. zł - 500 tys. zł,Gaj,"Ul. Uznańskiego 2; Kukuczki 28, Wrocław, dz. nr 149/10 i 149/13",Realizacja zadanie polega na wykonaniu miejsc postojowych (parkingu) przy budynku mieszkalnym wielorodzinnym. Na przestrzeni ostatnich kilku lat nastąpiła intensywna rozbudowa przestrzeni międzyblokowej. Ilość miejsc postojowych na obecną chwilę jest już niewystarczająca. ,[]
62,niewybrany,254,Remont chodnika przy ul. Tomaszowskiej oraz budowa parkingów dla samochodów osobowych przy ul. Tomaszowskiej i Przestrzennej ,0,-1,210000,210000.0,1,droga,150 tys. zł - 500 tys. zł,Huby,chodnik i parking przy u. Tomaszowskiej nr działki 50/6; parking przy ul. Przestrzennej (nr na jezdni) - 57,"Na projekt składają się dwa elementy: pierwszy naprawa chodnika usytuowanego wzdłuż bloku wraz z dojściami do klatek schodowych przy ul. Tomaszowskiej 9-17A i drugi - budowa dwóch parkingów z płyt ażurowych dla samochodów osobowych w pasie miedzy chodnikiem a jezdnią ul. Tomaszowskiej oraz przy ul. Przestrzennej na wysokości wspomnianego wyżej bloku.
Element 1. Chodnik usytuowany wzdłuż bloku przy ul. Tomaszowskiej 9-17A wybudowany został ok. 40 lat temu. Na skutek wieloletniego użytkowania uległ uszkodzeniu: powstały ubytki i nierówności, niektóre płytki chodnikowe są ruchome itd. Sytuacja ta stwarza zagrożenie dla przechodzących chodnikiem osób - szczególnie starszych i dzieci. Beneficjentami projektu będą zarówno mieszkańcy ul. Tomaszowskiej jak i inne osoby przechodzące miedzy ulicami Kamienną i Wesołą.
Element 2. Między chodnikiem a jezdnią ul. Tomaszowskiej, oraz przy ul. Przestrzennej (przy skrzyżowaniu z ul. Tomaszowską znajduje się pas ziemi od wielu lat wykorzystywany jako parking. Ze względu na dużą liczbę samochodów nie ma możliwości parkowania ich wyłącznie na jezdni. Budowa parkingu, polegająca na wyrównaniu terenu i ułożeniu płyt ażurowych będzie znacznym udogodnieniem szczególnie dla okolicznych posiadaczy samochodów jak i dla innych osób nie mieszkających przy ul. Tomaszowskiej lub Przestrzennej lecz parkujących tu samochody ze względu na zakupy w piekarni czy wizytę u fryzjera. Ponadto budowa parkingu zdecydowanie poprawi estetykę terenu. ",[]
106,wybrany,174,Plac zabaw dla dzieci z bloków komunalnych. ,0,2,100000,100000.0,1,plac zabaw,do 150 tys. zł,Pilczyce-Kozanów-Popowice Płn.,Górnicza,"Plac zabaw który obecnie znajduję się przy ul. Górniczej jest w opłakanym stanie... JEŚLI NIE ZOSTANIE ON SKONTROLOWANY ZMODERNIZOWANY, zagraża życiu dzieciakom.... dwie hustawki tylko dla straszych dzieci a wokoło pełno maluszków !!! Przydałoby się aby powstała hustawka \""bezpieczna\"" dla tych młodszych i starszych !!! Piakownica jest murowana nie jedno dziecko może na niej zrobić sobie nie chcący wielką szkodę --- jest głęboka okropna !!! Bardzo proszę o kontrolę oraz wzięcie pod uwagę naszego terenu ... Nie chcę wielę ale - sprawne huśtawki dodatkowo dla tych mniejszych dzieci malutki domek ze zjeżdzalnią oraz NORMALNĄ BEZPIECZNĄ PIASKOWNICĘ !!! Pozdrawiam serdecznie",[]
253,wybrany,2210,Chodniki i przejścia dla pieszych na Swojczycach i Strachocinie (950 m) ,0,-5,500000,500000.0,1,droga,150 tys. zł - 500 tys. zł,Strachocin-Swojczyce-Wojnów,"Swojczyce: Ar_20:11/3; Ar_22:3/1; Ar_29:27,30. Strachocin: Ar_2:2","Nasz projekt przewiduje budowę 950 m chodnika o szerokości 2 m (z ruchem rowerowym) (250 zł/m2 brutto) i 5 przejść dla pieszych (2 300 zł brutto za przejście). Łączny koszt inwestycji szacujemy na 486 500 zł. Problemem wschodnich obrzeży Wrocławia jest brak chodników i przejść dla pieszych wzdłuż ruchliwych ulic Swojczyckiej i Strachocińskiej, co utrudnia życie okolicznym mieszkańcom i poważnie zagraża ich bezpieczeństwu. W ramach WBO chcielibyśmy wybudować chodniki na następujących odcinkach:
1. Przy Swojczyckiej od stacji Orlen do skrzyżowania z ul. Magellana (260 m chodnika i 5 przejść dla pieszych). Brak chodnika od strony Olimpii Port poważnie utrudnia przemieszczanie się i dostęp do przystanków. Brakuje też przejść dla pieszych w bezpośrednim ich sąsiedztwie oraz przy wjazdach na teren osiedla. To sprawia, że mieszkańcy bloków narażają się na niepotrzebne niebezpieczeństwo, i wymaga przechodzenia przez ulicę w niedozwolonym lub nieoznakowanym miejscu.
2. Od skrzyżowania ul. Swojczyckiej z ul. Chałupniczą do mostu Strachocińskiego (275 m chodnika) i od mostu do wysokości ul. Mikołowskiej (212 m chodnika). Od lat Swojczyce i Strachocin nie mogą doczekać się bezpiecznego połączenia. Budowa chodników na tym odcinku ułatwiłaby mieszkańcom przemieszczanie się między osiedlami. Nasz projekt nie uwzględnia odcinka przebiegającego przez most, ponieważ w najbliższym czasie przewidziany jest remont m. Strachocińskiego.
3. Od przystanku \""Mikołowska\"" do przystanku \""Niedziałkowskiego\"" (203 m chodnika). Wybudowanie chodnika na tym odcinku nie tylko połączyłoby oba przystanki, ale też ułatwiłoby mieszkańcom okolicznych posesji bezpieczne poruszanie się między nimi.","[['http://projekty-wbo.wroclaw.pl/files/attachments/253/253_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/253/253_1.pdf', '\n\n\nZałącznik nr 2\n\n']]"
300,wybrany,61,"Odbudowa lewostronnego, brakujacego odcinka ciągu pieszego w osi ulicy Malinowej ",0,0,19000,19000.0,1,droga,do 150 tys. zł,Krzyki-Partynice,"Osiedle Krzyki-Partynice, ul. Malinowa, AM-5 obręb Partynice, dr 32/9",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/300/300_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
349,bd,,Budowa oświetlenia na wałach na Osiedlu Karłowice - Różanka ,0,-1,100000,100000.0,1,inne,do 150 tys. zł,Karłowice-Różanka,odcinek wałów od Mostu Trzebnickiego do Mostu Warszawskiego po północnej stronie Odry (teren osiedla Karłowice - Różanka),"Wnioskuję o budowę oświetlenia na wałach przeciwpowodziowych nad Odrą od strony północnej (teren osiedla Karłowice-Różanka) na odcinku od Mostu Trzebnickiego do Mostu Warszawskiego. W miarę możliwości można wykorzystać istniejące, a zniszczone przez wandali słupy oświetleniowe. W ramach projektu miałyby zostać zainstalowane lampy oświetleniowe na słupach. 

UZASADNIENIE REALIZACJI
Wały na terenie Osiedla Karłowice-Różanka to jedno z najbardziej popularnych miejsc spędzania wolnego czasu na terenie Osiedla. Jednocześnie jest to ważna droga komunikacji pieszo-rowerowej, skracająca znacznie czas podróży przez teren Osiedla, zarówno dla jego mieszkańców, jak i mieszkańców innych osiedli.
W związku z pewnym oddaleniem od zamieszkałych domów oraz brakiem oświetlenia teren ten staje się po zmroku miejscem niebezpiecznym.
Mieszkańcy boją się tam spacerować i jeździć rowerem w godzinach wieczornych zarówno ze względu na ryzyko napaści jak i brak widoczności, utrudniający w szczególności poruszanie się na rowerze, ale również ruch pieszy.
Niegdyś istniejące w tym miejscu oświetlenie zostało zniszczone przez wandali.
W związku z powyższym wielu mieszkańców zwraca uwagę na konieczność odtworzenia tego oświetlenia.

BENEFICJENCI
Beneficjentami byliby wszyscy mieszkańcy Osiedla Karłowice ? Różanka, używający ścieżki na wałach jako drogi transportu pieszo-rowerowego oraz mieszkańcy innych osiedli, skracający sobie drogę do pracy, szkoły, itp. przez wały oraz korzystający z nich jako miejsca rekreacji, służącego m.in. do amatorskiego uprawiania sportu. Wiele osób jeździ bowiem po wspomnianej ścieżce na rowerze, biega, spaceruje, czy też uprawia Nordic Walking oraz inne sporty.",[]
14,niewybrany,1024," Stworzenie pasów rowerowych na ul. Kamiennej,  od ul. Borowskiej do ul. Hubskiej, po obu  stronach jezdni ",0,1,300000,300000.0,1,rowery,150 tys. zł - 500 tys. zł,Huby,Kamienna,na ulicy Kamiennej jest duży ruch i koniecznie trzeba umożliwić bezpieczeństwo rowerzystom,"[['http://projekty-wbo.wroclaw.pl/files/attachments/14/14_0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
136,niewybrany,744,SKATE PARK BROCHÓW ,0,0,500000,500000.0,1,rekreacja,do 150 tys. zł,Brochów,"Wrocław ul. Wiaduktowa 1, MCS Boisko Orlik, działka obręb Brochów",Projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/136/136_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/136/136_3.pdf', '\n\n\nZałącznik nr 2\n\n']]"
392,bd,,Projekt P - przywrócenie do życia zapomnianych przestrzeni miasta. ,0,-1,73020,73020.0,1,inne,do 150 tys. zł,Stare Miasto,"P1-garaże wolnostojące, ul. O.Oświęcimskich, działka 2/40 P2-teren przy Pl. J.Pawła II, działka 51/6 P3-skrzyżowanie ulic Ruska i K.Wielkiego, działka 19/5 P4-most św.Antoniego, działka 2/4","W miastach częstym problemem są zaniedbane tereny, na których zagospodarowanie nikt nie ma pomysłu. Są to działki związane z infrastrukturą, przy dużych węzłach komunikacyjnych, puste place w miejscu, w którym według wielu nikt nie chciałby spędzać czasu. 
Przedstawiony projekt ma za zadanie zagospodarować takie miejsca. W sposób prosty, bez zbytniej ingerencji w zastaną sytuację. Tworząc tanie instalacje lub obiekty przywracamy zapomniane obszary miastu i jego mieszkańcom. Wykorzystujemy istniejący potencjał, na pierwszy rzut oka niezauważalny. Na podstawie analiz i uwarunkowań terenu przyporządkowujemy danemu miejscu funkcję. 
Wszystkie ingerencje charaktetyzują się podobną stylistyką i jednolitym kolorem, takim samym dla wszystkich projektów. Taki zabieg ma na celu zbudowanie spójnej całości i łatwej identyfikacji projektów z większym założeniem.
Wszystkie projekty będą wykonane z pospolitych tanich materiałów jednocześnie zabezpieczone przed wandalizmem. 
Do budżetu zgłaszamy 4 pomysły. Projekt ma jednak potencjał na stworzenie większej ilości drobnych interwencji.
Poniżej przedstawiamy krótki opis każdej z czterech koncepcji. 
P1. Projekt zakłada wybudowanie tarasu nad wolnostojącymi garażami. Taras może służyć jako ogródek letni dla knajp lub jako miejsce wypoczynku mieszkańców okolicznych bloków.
P2. Projekt zmienia pusty plac w plac rozrywki i aktywności dla młodych ludzi. Mobilne wyspy rozmieszczone na placu dają okazję do wielu aktywności.
P3. Projekt zamienia zaniedbany pas trawy w ?poczekalnie?. W miejscu przecięcia się ważnych ulic, gdzie często na kogoś czekamy, będziemy mieli możliwość usiąść i poobserwować miejski gwar. 
P4. Projekt dzięki ustawieniu bardzo długiej ławy zmienia rzadko używaną kładkę w punkt widokowy i miejsce odpoczynku. ",[]
157,bd,,Chodnik i ścieżka rowerowa wzdłuż ul. Okulickiego do mostu na Widawie i dalej do skrzyżowania z ul. Widawską wraz z przedłużeniem do AOW ,0,0,495,495.0,1,rowery,do 150 tys. zł,Psie Pole-Zawidawie,ul. Okulickiego do mostu na Widawie i dalej do skrzyżowania z ul. Widawską wraz z przedłużeniem do AOW,"Stworzenie infrastruktury dla ruchu rowerowego stanowi element zrównoważonego rozwoju systemu transportu. Jest też jednym z elementów wpisanych w zadania i funkcje miasta wobec jego mieszkańców.
Natężenie ruchu drogowego na drogach wylotowych z Wrocławia sprawia, że poruszanie się po tych drogach rowerem staje się coraz bardziej niebezpieczne. To powoduje, że osoby pragnące aktywnie wypoczywać, lub te, które chcą dojeżdżać rowerem do pracy narażone są na utratę zdrowia lub życia. Szczególnie zagrożone są dzieci, które chciałyby wraz z rodzicami uczestniczyć w rowerowych wycieczkach.
Ruch na trasie od Zakrzowa do nowo wybudowanego łącznika obwodnicy AOW zwiększył się wielokrotnie w stosunku do okresu sprzed jego wybudowania. Jednocześnie na osiedlu Zakrzów powstaje nowe miasto z wielotysięczną rzeszą mieszkańców, którzy pragną aktywnie wypoczywać, korzystając np. ze spacerów pieszo-rowerowych do Lasu Zakrzowskiego. Obecnie dotarcie do tego Lasu jest ogromnie niebezpieczne z uwagi na brak chodnika wzdłuż wnioskowanego odcinka ulicy i bark również ścieżki rowerowej. Taki stan powoduje znaczne utrudnienia w ruchu pieszym i rowerowym oraz przyczynia się do obniżenia poziomu bezpieczeństwa osób, które się tamtędy przemieszczają.
Wybudowana ścieżka rowerowa, zwiększy bezpieczeństwo i zdrowie mieszkańców, pozwoli na bezpieczne dotarcie mieszkańców Wrocławia do lasu Zakrzowskiego, będzie też dodatkową zachętą dla turystów chcących zwiedzać tereny wokół Wrocławia 
",[]
356,niewybrany,895,"Rowerowa brama na Krzyki-Partynice
 ",0,0,500000,500000.0,1,rowery,od 500 tys. zł,Krzyki-Partynice,osiedle Krzyki-Partynice,"Projekt przewiduje budowę ścieżki rowerowej między ul. Orlą (od przystanku rowerowego) do ul. Krzyckiej, strona zachodnią uwzględniając przejazdy rowerowe przez ulicę oraz przejazd przez ulicę od przystanku tramwajowego \""Krzyki\"" do Parku Południowego.
","[['http://projekty-wbo.wroclaw.pl/files/attachments/356/356_0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
458,niewybrany,2032,"Obiekt sportowo-rekreacyjny Psie Pole. Kort Tenisowy, bieżnia, boisko do siatkówki. Rewitalizacja obiektu sportowo rekreacyjnego w dzielnicy Psie Pole przy Szkole Podstawowej nr 98 ",0,0,1250000,1250000.0,1,edukacja,150 tys. zł - 500 tys. zł,Psie Pole-Zawidawie,"działka przy SP 98, ul. Sycowska 22a",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/458/458_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
